"anio","semestre","puntaje_final","horas_estudio","asistencia","promedio_previo","horas_sueno","edad","estres","uso_redes","ingresos_familiares","genero","carrera","acceso_internet","trabaja","modalidad"
2021,"Sem2",136.421403879668,14.3531903445217,89.1663985185601,8.18814622529111,5.68348292489515,20,1.8050021199463,0.522462226151238,896.906194043116,"FEMALE","Busines","Yes","NO","virtual"
2021,"Sem2",114.566929633186,11.5788229921855,82.5907321018438,6.65621500138588,6.34648981498296,27,4.96533994843331,1.6450969650884,1537.83907613406,"Male","Business","No","Si","Virtual"
2021,"Sem2",141.566960268925,11.1145494361993,74.8701948113966,7.04603796043804,7.13475311888492,27,NA,0.908005296472917,809.844728085536,"Male","CS","No","sí","Virtual"
2021,"Sem2",141.009655240444,20.7094976256874,76.3483466360545,11.0086798237927,5.71167567362821,22,NA,2.77381110522314,886.595417656842,"Male","Business","Yes","Si","Virtual"
2021,"Sem2",173.731128619568,20.6351574597911,101.571017940647,10.3078206708287,4.67721397967947,20,3.36911544074447,4.76542704347524,185.555882075272,"FEMALE","Data","No","sí","Presencial"
2021,"Sem2",124.749848417521,12.7329780014818,79.9454018321747,7.86606988933339,7.06395423339231,21,4.29970733995386,2.7118479459776,584.028104457545,"FEMALE","Data","NO","No","Presencial"
2021,"Sem2",160.08915146387,17.8008973341224,105.959140825921,8.99537217180624,5.07155573342481,21,5.86207227822593,6.60024355623974,1047.98735131791,"male","Busines","NO","Si","Presencial"
2021,"Sem2",183.300520582002,25.9956907270401,84.6575608920887,12.1448317361327,4.26639088440613,21,5.86659974169855,4.4333128003925,1002.99703654031,"male","Business","NO","NO","Presencial"
2021,"Sem2",129.464774046598,13.4374972136388,86.5112866046469,7.30665324307821,5.95228292078428,22,NA,4.0744760937544,1250.20402034149,"Female","Ingenieria","yes","No","Virtual"
2021,"Sem2",117.20821627492,NA,NA,7.87624776463471,6.34271051312673,23,2.70926156191206,2.91827216595742,1344.06358889811,"FEMALE","Data","Yes","NO","Virtual"
2021,"Sem2",98.9361565925295,4.4724920244412,89.4102764482126,4.61574595620862,7.95166141313922,22,3.90385716575392,3.88053893703188,1206.15687539229,"Male","Ingenieria","NO","Si","Presencial"
2021,"Sem2",119.517616632459,NA,65.6442597034667,8.34970252400321,6.59590665757592,22,2.76208959605935,4.44311534328416,302.113495210291,"Female","Ingenieria","No","No","Presencial"
2021,"Sem2",118.317153502862,11.9682748206951,74.9591416523742,NA,7.04219523401436,28,5.81061862353869,4.35132520060062,970.729858454561,"Male",NA,"yes","sí","Presencial"
2021,"Sem2",140.769558097485,21.1533455100259,81.9301538261403,9.96002166763761,5.71139316529138,25,5.68647279331826,2.22634708916773,1400.69072492952,"Male","CS","yes","sí","Virtual"
2021,"Sem2",113.564283552517,12.2607992940692,59.8258131439935,7.50419213143559,6.9404091383493,21,6.4347583694891,4.1098067809884,1445.67119536529,"FEMALE","Business","No","sí","Virtual"
2021,"Sem2",157.367504114123,NA,96.4006603474195,10.6552703543062,4.65821736716623,22,4.8735822467025,2.97542124511998,875.18091155532,"FEMALE","Ingenieria","Yes","sí","Virtual"
2021,"Sem2",156.603354044439,20.438435609286,87.6837116717098,10.0147617260875,6.86185186490721,19,3.84342125613283,3.49393854740211,1666.51838680377,"Female",NA,"No","No","Presencial"
2021,"Sem2",113.798238420945,12.0142025893068,75.5453648435289,6.84899074043035,8.08747589451857,22,5.44701798732694,2.55372766139021,1081.28559062423,"Female","Busines","No","sí","virtual"
2021,"Sem2",139.829336530648,NA,91.4727145322571,NA,5.20552489435513,21,4.17382995279846,2.39819276713841,1511.26208178095,"male","Data","yes","sí","Virtual"
2021,"Sem2",161.657243668493,23.1165275712017,65.9732552751215,11.4057342749012,4.71582825747025,22,6.16540111421034,5.26612332049897,1800.70014974668,"FEMALE","Busines","Yes","sí","Virtual"
