"anio","semestre","puntaje_final","horas_estudio","asistencia","promedio_previo","horas_sueno","edad","estres","uso_redes","ingresos_familiares","genero","carrera","acceso_internet","trabaja","modalidad"
2023,"Sem1",148.483435926264,18.2770585425157,75.0667650393504,9.21694984268047,5.66518595541887,23,4.56696420870763,4.49017554680863,900.35130362093,"FEMALE","Ingenieria","Yes","No","Virtual"
2023,"Sem1",116.081794154117,8.0556510980903,68.8820912701899,6.00770944715185,6.8048724409932,24,4.98109420096218,3.68186279987017,1484.28935225089,"male","CS","NO","No","Presencial"
2023,"Sem1",142.165193908224,14.2384776535854,88.8887958679523,8.29475604043276,5.73685125263295,23,4.29411779723925,2.61673293973531,1881.27476462086,"Female","Data","Yes","No","virtual"
2023,"Sem1",154.421273285676,20.9497817040215,82.8583920783654,10.321881406961,5.70087254015378,20,2.00319841479084,2.31795203497171,1009.76858940458,"Male","Ingenieria","Yes","sí","Presencial"
2023,"Sem1",133.18387332037,9.53853728688523,65.9033283578592,6.45672461550117,7.17990568881353,23,2.94842558797161,4.50613196538899,1021.14609961472,"Female",NA,"Yes","Si","Presencial"
2023,"Sem1",172.380434100607,23.9194247034436,70.8409159367789,11.1429251644769,4.56205091012945,25,5.32914618607767,5.34262529605298,1146.0584827136,"male","Ingenieria","NO","NO","Presencial"
2023,"Sem1",154.44196493414,16.1728634932791,82.3566476020616,8.47394840911391,6.13656040973688,20,NA,3.59373732231115,1123.80545154636,"Male","Data","Yes","sí","Presencial"
2023,"Sem1",150.271955826885,14.1776386873898,72.6545512673681,7.73514669547992,5.3821757586259,21,1.14908929264065,0.152424350861915,673.768027611594,"Female","Data","yes","Si","Presencial"
2023,"Sem1",139.365953693984,16.069749087093,74.7619194271023,8.34168213694583,5.75837717814562,19,4.34669016736962,5.61426279840669,1339.64070293452,"male","Business","NO","NO","Presencial"
2023,"Sem1",118.460554731579,14.471253349029,80.0075947998903,8.00123117083927,5.89028657932444,22,3.08336675388394,1.35788388769084,1095.50785588729,"Male","Business","No","sí","Presencial"
2023,"Sem1",142.445904042622,18.2092030805898,NA,9.14043613865913,5.16502022136857,19,5.43433954096192,3.26362428596167,624.547120387151,"Male","Business","Yes","No","Virtual"
