"anio","semestre","puntaje_final","horas_estudio","asistencia","promedio_previo","horas_sueno","edad","estres","uso_redes","ingresos_familiares","genero","carrera","acceso_internet","trabaja","modalidad"
2024,"Sem1",156.615885326433,15.8237891646642,NA,8.77436009050206,7.30435225155469,18,1.31828036200383,1.08134708882115,1081.39305934107,"male","Data","yes","NO","Presencial"
2024,"Sem1",137.086314680064,9.12228944121765,79.7207387503952,6.6001977824429,7.71780027532023,15,4.53236001397393,4.43830039313531,1163.94027603402,"Male","Data","Yes","Si","Presencial"
2024,"Sem1",155.253571736882,16.0753005973465,85.1454824116225,8.15556218619106,5.26866642437497,25,3.54978655938631,3.07944393432725,794.708779941111,"Female","Business","yes","NO","Presencial"
2024,"Sem1",135.272229005015,13.6062289229342,64.7468844292344,7.81993525538455,6.52421951004555,21,4.27778609444977,1.89752301812116,591.745875118504,"male","CS","NO","No","Presencial"
2024,"Sem1",152.720589804078,18.0110330375914,84.9968227053701,9.4083626984903,5.3809736202281,20,3.35465068531734,2.58008062483958,801.148365067792,"FEMALE","Ingenieria","NO","NO","Presencial"
2024,"Sem1",177.993621365224,22.3067272506205,94.189298407692,10.9212583856829,5.83823347000611,25,4.58513363879325,5.75464551910317,1504.77526671255,"FEMALE","Data","No","sí","Presencial"
2024,"Sem1",115.136208803012,10.6260028315059,71.7126489255539,6.59839765285325,6.06378152704568,29,3.81613299486244,5.34559420953223,839.313494528572,"FEMALE","Ingenieria","Yes","Si","Presencial"
2024,"Sem1",136.642032652497,11.932695839344,81.6861864868251,7.10647118713246,7.20180894874335,17,2.0136448436829,0.460986647720088,1261.15307530869,"Female","Business","NO","NO","Presencial"
2024,"Sem1",141.269061578257,10.5235516746951,84.2183785299079,NA,6.73447518440228,18,3.73354097218769,0.695249304890342,1468.30639892671,"FEMALE","Ingenieria","No","sí","Presencial"
2024,"Sem1",182.817371362918,19.910780351757,96.0099650646909,10.0985283542167,4.74583511756959,20,1.76674435282035,1.05304282869986,473.048712263919,"Female","Data","No","NO","Presencial"
2024,"Sem1",153.660525278895,17.8502699780798,86.5803788594862,9.36830679881833,5.30583504465428,22,3.97418899140903,1.09518763172728,676.818185530261,"male","Ingenieria","NO","No","Presencial"
2024,"Sem1",176.748709648631,25.5656286204653,91.7102501399963,11.7320662544107,4.72736517248307,22,3.98290803131813,1.09727857021253,756.983896099526,"male","CS","Yes","Si","Presencial"
2024,"Sem1",155.927544143817,20.1844636691259,87.7684778981827,10.3023777162306,5.12523370334889,17,6.57131102903895,5.37717967340151,757.512459518872,"FEMALE","CS","NO","NO","Virtual"
2024,"Sem1",155.045757014839,18.3368231504439,NA,9.31883366665148,6.72758839033094,20,3.54889365358628,2.45449475684546,1697.66917342418,"Male","CS","Yes","NO","virtual"
2024,"Sem1",144.972813824198,15.8496849645445,73.9655122752374,8.68688802926846,6.51215480885933,23,4.72135021067077,0.936736235339104,1028.11072030774,"Female","CS","No","sí","Virtual"
2024,"Sem1",174.422479845917,22.999567577377,105.263719105087,NA,4.86407700414559,22,3.81548157255129,1.56386675895767,1712.42006692471,"FEMALE","Busines","yes","No","Presencial"
2024,"Sem1",154.13865000351,21.9748132538141,92.0808953289452,11.0310586190068,22,17,4.16446272469453,2.42322835852589,690.29001603026,"male","Busines","NO","Si","Virtual"
2024,"Sem1",149.185744435001,14.6414111203628,76.4174024120177,8.15202931761722,5.88970870051362,23,3.13228762484421,1.2200729538783,500.642422980162,"Female","Business","No","No","Presencial"
2024,"Sem1",104.719521557091,NA,87.6424677598957,4.24939186622373,7.30686804089954,23,5.62341291722532,4.50613932630131,1371.39308238989,"male","CS","No","No","Virtual"
2024,"Sem1",119.480583293455,8.08309068888624,86.312013151115,5.64987966595772,6.71010896376226,18,3.70495499274183,1.55037734281682,1508.97894631287,"Female","Data","yes","NO","Presencial"
2024,"Sem1",120.143778520602,9.55229893668009,75.824917559917,6.75473259700229,5.49837323232342,20,1.32897816543758,1.99124960392564,592.300654577313,"Male","CS","NO","Si","Virtual"
2024,"Sem1",120.130448342088,14.0286786700831,87.0919633837046,8.11471332006339,5.97664521388362,21,6.31955299617681,4.60605154236267,872.868182291646,"Male","Data","Yes","sí","Virtual"
2024,"Sem1",144.122582574502,19.5963199684784,NA,9.61526112033117,5.068273102112,23,4.86880201263663,-0.728033822136314,1896.14448334914,"male","Business","NO","sí","Presencial"
2024,"Sem1",200.711088313008,47.4735368847796,85.3646134363178,8.95589622875548,6.48543163193025,21,NA,5.75115241558171,979.940601106112,"Female","Data","No","Si","Presencial"
2024,"Sem1",120.543266064097,7.61586023365677,76.1472678920855,5.66198726803524,7.99159418486539,20,3.77203979992449,2.54905724713414,1302.03859091275,"Male","Ingenieria","Yes","sí","Presencial"
2024,"Sem1",152.554325388575,16.0738566742076,NA,8.35703338556314,6.12698289060721,22,NA,4.03410414357829,1069.84387580842,"Male","Busines","NO","Si","Virtual"
2024,"Sem1",157.24853765922,18.8618387171509,85.6568562132476,9.27528393282458,5.45681047279514,22,3.49579702046002,3.42997311190179,292.504278273025,"Male","Ingenieria","NO","NO","Presencial"
2024,"Sem1",133.3018278836,13.8702909399595,72.2293264988351,8.32310600683017,5.34442944838567,18,3.00409343966953,3.91341133650954,1141.23950280318,"male","Data","No","No","Virtual"
2024,"Sem1",130.196959144511,16.8914917691218,67.0668636175914,9.54549693340864,6.389689304807,19,3.31435594793168,1.56463571956308,503.678816875432,"FEMALE","Busines","yes","No","Virtual"
2024,"Sem1",155.229847111559,17.6040545546422,67.7988237448684,8.65302892446018,5.34595685123879,21,2.27409352623233,1.80266915358847,964.359667294652,"FEMALE","Business","Yes","Si","Virtual"
2024,"Sem1",116.259151296651,10.7446721191028,88.0705290239484,6.87204138173403,7.41447650624406,21,4.47517994545639,3.43298770171252e-05,1401.26201113704,"male","Busines","yes","Si","Virtual"
2024,"Sem1",142.969444537545,14.6047439336413,78.4319644561074,8.41248092193008,7.03446934425974,18,1.97379560695288,1.0187467703755,1039.83798315408,"FEMALE","Data","NO","NO","Presencial"
2024,"Sem1",101.736920251929,8.90979824749293,89.8209458879495,6.21432784501121,7.76376632743386,21,3.1839511072381,2.09438362115376,1466.9532631941,"FEMALE","Ingenieria","yes","NO","Virtual"
2024,"Sem1",161.984419616776,15.3460570001851,75.7872422219438,8.61810278212986,6.24761416089854,22,4.5281971322085,3.88805654456134,1362.31795440046,"Female","Busines","NO","No","Presencial"
2024,"Sem1",134.452759514217,14.650865236612,89.8533483774014,8.40255549522354,7.11433865476915,17,NA,3.80928787409086,928.93794788005,"FEMALE","Business","Yes","sí","Virtual"
2024,"Sem1",139.271768425816,14.3232463648341,79.3784743442971,8.37905731096131,5.83409112426622,20,3.17634814189723,2.6088779037099,1684.90877937011,"Male","Business","yes","Si","Virtual"
2024,"Sem1",177.369629602357,NA,82.7502949295141,10.0838246108632,5.50201394587816,13,2.81097053101291,1.85178432558497,1066.91464291515,"male","Busines","yes","sí","Presencial"
2024,"Sem1",196.548598727304,25.7081817679203,NA,12.4522870536579,4.05308523727192,25,3.45574495545707,1.80267856832467,880.855293176176,"Female","Ingenieria","NO","Si","Presencial"
2024,"Sem1",138.698433948194,NA,67.2354509902928,8.34909448429484,6.39590111206646,24,5.29039469316557,3.15746410958996,886.166119738276,"male","CS","Yes","sí","Virtual"
2024,"Sem1",152.059273350218,16.2623618918798,99.0628979086954,8.5505308482372,6.56501726448615,21,3.38400165788373,3.53360034424941,1676.98442349607,"male","Business","NO","No","Presencial"
2024,"Sem1",167.976411792511,21.0616115897526,92.198932251037,10.7054578107635,6.04729243550258,11,4.84612689287055,4.47557645579162,1618.45015454171,"male","Business","No","NO","Presencial"
2024,"Sem1",139.49102389652,NA,NA,6.35152051820327,6.58856042617112,22,3.6650896556851,3.70241992054136,1216.8767476312,"male",NA,"No","No","Presencial"
2024,"Sem1",133.295236021857,12.2953047748604,69.2508583786779,7.09081026259579,5.10210911140273,22,3.28546571580067,0.856210812933015,1373.62382059385,"Male","Ingenieria","No","sí","Presencial"
2024,"Sem1",118.8101707372,11.8495465106488,72.9165040027515,7.15406503663021,6.54629818072094,25,5.01664855246749,4.91613166712246,1323.95462784367,"male","CS","yes","NO","Virtual"
2024,"Sem1",142.320092746693,11.9126694910797,63.1389774816784,7.10363016751803,6.64161004684395,17,3.81651588457852,1.86776702262946,667.078954122855,"Male","Busines","yes","NO","Presencial"
2024,"Sem1",161.513248023974,19.0931456499417,93.072446847633,10.2276684899581,4.76235238039927,18,5.09364932022911,2.25904440971089,1718.66569764026,"Male","Ingenieria","Yes","No","virtual"
2024,"Sem1",126.942585450941,12.8029510537018,80.7589034993987,7.77795886788826,6.1416316020769,24,4.37070646677086,2.35839976487449,1966.79931424964,"Female","Ingenieria","No","NO","Virtual"
2024,"Sem1",127.830069987797,8.13419638972711,72.7661336702253,6.35599333795568,7.75939520775091,24,1.67026313294149,2.71101336346864,1155.58843773738,"Male","CS","No","sí","Presencial"
2024,"Sem1",126.13973163816,12.2862994732957,88.7276134141094,7.69409616249867,7.56304789106986,23,5.4068715044305,5.40634155825791,572.198913681093,"Male","CS","Yes","Si","virtual"
2024,"Sem1",185.544264545902,24.1433321352278,72.7457789700142,11.2611844284537,5.09035091406648,11,2.27531174944912,1.51605769245059,1245.15817639134,"Male","Data","NO","sí","Presencial"
2024,"Sem1",132.160882831416,18.4142188273192,84.6754990194163,9.3380011867261,6.09470813277424,20,4.50344136922093,2.31040228814984,1455.05838011887,"FEMALE","Data","yes","NO","Presencial"
2024,"Sem1",109.546306360455,7.23483032295729,69.3474347374141,5.1233067723445,6.99823751816223,16,NA,5.54821375005508,1467.97403102702,"FEMALE","Business","Yes","No","Presencial"
2024,"Sem1",127.440075228723,14.3826626087409,81.320394508697,8.15040513088042,7.22287968258189,26,NA,2.45427910591536,1561.60185997538,"FEMALE","Busines","No","sí","virtual"
2024,"Sem1",141.120881633531,13.4720499649471,94.9576461833987,7.83675365536403,5.54275785064722,21,2.17863801146261,2.18505867023012,1573.81203932972,"FEMALE","Data","No","Si","Presencial"
2024,"Sem1",156.528147665905,17.6985047230007,NA,NA,5.16431755032931,20,4.11428081701003,3.43366470447307,1422.55444374256,"Female","Busines","yes","sí","Presencial"
2024,"Sem1",130.533288797211,13.9753522873854,87.1556721678233,7.59928946554311,6.58102662212142,19,4.46511424499983,0.909190211253879,1527.83056587354,"Male","Busines","No","sí","Virtual"
2024,"Sem1",120.618850179586,9.63631553650594,99.8208651114714,6.0148744230049,7.49776656326882,21,3.95433581082661,2.4443450101307,932.137194334855,"FEMALE","Data","yes","sí","Presencial"
