"anio","semestre","puntaje_final","horas_estudio","asistencia","promedio_previo","horas_sueno","edad","estres","uso_redes","ingresos_familiares","genero","carrera","acceso_internet","trabaja","modalidad"
2025,"Sem1",135.814992396201,12.2969992329422,78.3039125647805,7.0285661754556,5.5589880486335,22,NA,2.94205490904627,876.60925746619,"Male","Business","Yes","NO","Virtual"
2025,"Sem1",107.105899377185,NA,84.2608303870575,5.43977733306638,6.52741882951153,22,NA,2.89465705924645,1771.40362479718,"Male","Ingenieria","NO","NO","Virtual"
2025,"Sem1",133.279773231969,NA,77.8099501016269,7.39329990701495,7.45767283595521,22,6.11108040148359,5.50351905005999,293.841321568527,"FEMALE","CS","No","sí","Presencial"
2025,"Sem1",137.975621973533,17.7265705006866,76.7104494708109,9.33232150364523,5.79717577862306,24,5.90872823468893,5.11438216269405,871.387450896988,"male","CS","No","Si","Presencial"
2025,"Sem1",148.156548756037,17.0222420126102,79.5436682839779,NA,6.35724650550586,22,3.59085204351066,2.39628151992169,1440.06610344573,"Male","Busines","NO","Si","Virtual"
2025,"Sem1",132.497655755528,15.1487435206269,76.6523399058446,8.51207629199088,5.5818512116402,20,6.27840995927985,3.0679670443166,818.08602115067,"Male","CS","Yes","Si","Presencial"
2025,"Sem1",144.92074653502,15.7282923670048,NA,8.41214588091009,6.52655127511069,22,4.69042112083904,3.47141765020718,926.366719378208,"male","Ingenieria","yes","NO","Virtual"
2025,"Sem1",155.314078859976,NA,91.9493214383587,10.4289839065138,5.83292409956017,19,4.34387660924029,2.98178583351494,1622.11121084066,"male","Busines","NO","Si","Presencial"
2025,"Sem1",102.124461951412,9.03691354369214,83.7986732043819,6.11040689862052,8.00071659186543,17,6.69514013043017,4.69069654030633,1318.92545507187,"male","CS","Yes","NO","virtual"
2025,"Sem1",181.428692967992,23.4346810110025,74.1476674567863,11.4217338561439,4.18428977182573,20,4.36951007454618,2.74005671149143,1173.66425204591,"Male","Busines","NO","sí","Presencial"
2025,"Sem1",135.718291432278,17.5005617926427,NA,9.12335933107293,5.5450527080534,19,4.77743507064317,5.47581216883413,1682.22157879525,"male",NA,"NO","NO","Virtual"
2025,"Sem1",122.732904143357,9.44728187799202,80.4282863160394,5.85181227861918,6.78970578855646,23,NA,2.70417064228399,1374.92247267613,"Female","Data","yes","sí","Virtual"
2025,"Sem1",119.999301791358,8.72464786424165,76.7007751301169,6.18615993618736,5.98829264268331,18,2.78262025995789,0.0922099348646266,1984.51348252152,"FEMALE","Busines","NO","NO","Presencial"
2025,"Sem1",155.358761576091,15.6917794206192,74.2753252537198,8.52756240468639,4.96753924250352,19,4.28506392399028,1.85962524420413,697.36049156177,"male","Ingenieria","NO","NO","Presencial"
2025,"Sem1",148.497116302559,12.5730649998814,84.2510264557377,7.37856747427804,7.58312037695051,29,4.27208910318098,5.00163998661583,1418.82363222015,"FEMALE","Busines","No","Si","Presencial"
2025,"Sem1",130.940727369244,17.5949153498601,77.3564891527865,9.49912059866108,6.12326879588614,18,3.9170990037132,2.19050816042148,1220.94453273473,"FEMALE","Ingenieria","NO","NO","Virtual"
